_id,plot,genres,runtime,cast,num_mflix_comments,title,fullplot,countries,released,directors,rated,awards,lastupdated,year,imdb,type,tomatoes,poster,writers,languages,metacritic
573a13adf29313caabd29a2b,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.","['Adventure', 'Drama', 'War']",153.0,"['Brad Pitt', 'Mèlanie Laurent', 'Christoph Waltz', 'Eli Roth']",409.0,Inglourious Basterds,"In Nazi-occupied France, young Jewish refugee Shosanna Dreyfus witnesses the slaughter of her family by Colonel Hans Landa. Narrowly escaping with her life, she plots her revenge several years later when German war hero Fredrick Zoller takes a rapid interest in her and arranges an illustrious movie premiere at the theater she now runs. With the promise of every major Nazi officer in attendance, the event catches the attention of the ""Basterds"", a group of Jewish-American guerrilla soldiers led by the ruthless Lt. Aldo Raine. As the relentless executioners advance and the conspiring young girl's plans are set in motion, their paths will cross for a fateful evening that will shake the very annals of history.","['USA', 'Germany']",2009-08-21,"['Quentin Tarantino', 'Eli Roth']",R,"{'wins': 138, 'nominations': 114, 'text': 'Won 1 Oscar. Another 137 wins & 114 nominations.'}",2015-09-14 00:01:21.117000000,2009,"{'rating': 8.3, 'votes': 769994, 'id': 361748}",movie,"{'website': 'http://www.inglouriousbasterds-movie.com/', 'viewer': {'rating': 3.9, 'numReviews': 768918, 'meter': 87}, 'dvd': datetime.datetime(2009, 12, 15, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 299, 'meter': 89}, 'boxOffice': '$120.5M', 'consensus': 'A classic Tarantino genre-blending thrill ride, Inglourious Basterds is violent, unrestrained, and thoroughly entertaining,', 'rotten': 34, 'production': 'The Weinstein Company', 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 22, 42), 'fresh': 265}",https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY1000_SX677_AL_.jpg,['Quentin Tarantino'],"['English', 'German', 'French', 'Italian']",69.0
573a13c1f29313caabd6443c,My grandmother??s lodging house situated at the corner of Shakespeare and Victor Hugo streets in Mexico City. When I was ten years old I met one of them. His name was Jorge Riosse. My grand...,"['Documentary', 'Crime', 'Family']",83.0,"['Rosa Elena Carbajal', 'Florencia Vega Moctezuma']",,Shakespeare and Victor Hugo's Intimacies,My grandmother??s lodging house situated at the corner of Shakespeare and Victor Hugo streets in Mexico City. When I was ten years old I met one of them. His name was Jorge Riosse. My grand mother remembers him as a very special young man that filled up her life with art and love. But she also suspects that he murdered a dozen women.,['Mexico'],2009-11-13,['Yulene Olaizola'],,"{'wins': 13, 'nominations': 5, 'text': '13 wins & 5 nominations.'}",2015-06-15 01:55:42.810000000,2008,"{'rating': 8.1, 'votes': 173, 'id': 1206014}",movie,"{'viewer': {'rating': 2.0, 'numReviews': 13, 'meter': 0}, 'dvd': datetime.datetime(2010, 10, 26, 0, 0), 'website': 'http://www.thedeadoutside.co.uk', 'lastUpdated': datetime.datetime(2015, 8, 26, 18, 14, 50)}",https://m.media-amazon.com/images/M/MV5BMTk0ODQ4MzQ4Ml5BMl5BanBnXkFtZTcwNDAzODg5Mg@@._V1_SY1000_SX677_AL_.jpg,['Yulene Olaizola (screenplay)'],['Spanish'],
573a13cdf29313caabd85d07,"Ion Barladeanu is on his way to becoming an important contemporary artist, but in May 2008 he was still a tramp on the streets of Bucharest.",['Documentary'],60.0,['Ion Barladeanu'],1.0,The World According to Ion B.,"A homeless man in his sixties has lived for years on a mattress among the bins in the courtyard of a Bucharest apartment building. His name is Ion Barladeanu and he is currently one of the most sought-after modern Romanian artists. In an old suitcase, he has stashed his brilliant collages, which were displayed at an exhibition in London in 2009, right beside the work of Andy Warhol and Marcel Duchamp. A year later, he had a solo exhibition dedicated to his work in Paris. Without the help of gallery owner Dan Popescu, however, Ion Barladeanu's fairytale progression from the streets of Bucharest to prestigious international galleries would have been unthinkable. Alexander Nanau's sensitive portrait introduces us to a man whose difficult journey through life has seen him hit rock bottom. Nonetheless, he is also a distinctive artist, who manages to mock human pettiness and the cruelty of the Ceausescu regime in collages steeped in irony.",['Romania'],2009-12-18,['Alexander Nanau'],,"{'wins': 4, 'nominations': 1, 'text': '4 wins & 1 nomination.'}",2015-09-06 01:05:14.853000000,2009,"{'rating': 8.1, 'votes': 258, 'id': 1683890}",movie,"{'viewer': {'rating': 4.5, 'numReviews': 6}, 'lastUpdated': datetime.datetime(2015, 7, 16, 18, 15, 12)}",,['Alexander Nanau'],['Romanian'],
573a13c0f29313caabd630c0,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".","['Comedy', 'Drama']",170.0,"['Aamir Khan', 'Madhavan', 'Sharman Joshi', 'Kareena Kapoor']",1.0,3 Idiots,"Farhan Qureshi and Raju Rastogi want to re-unite with their fellow collegian, Rancho, after faking a stroke aboard an Air India plane, and excusing himself from his wife - trouser less - respectively. Enroute, they encounter another student, Chatur Ramalingam, now a successful businessman, who reminds them of a bet they had undertaken 10 years ago. The trio, while recollecting hilarious antics, including their run-ins with the Dean of Delhi's Imperial College of Engineering, Viru Sahastrabudhe, race to locate Rancho, at his last known address - little knowing the secret that was kept from them all this time.",['India'],2009-12-25,['Rajkumar Hirani'],PG-13,"{'wins': 25, 'nominations': 13, 'text': '25 wins & 13 nominations.'}",2015-09-10 17:16:37.323000000,2009,"{'rating': 8.5, 'votes': 171619, 'id': 1187043}",movie,"{'website': 'http://www.idiotsacademy.zapak.com/idiotsmain.php', 'viewer': {'rating': 4.4, 'numReviews': 21464, 'meter': 92}, 'dvd': datetime.datetime(2011, 4, 26, 0, 0), 'critic': {'rating': 7.2, 'numReviews': 8, 'meter': 100}, 'boxOffice': '$6.5M', 'rotten': 0, 'production': 'Big Pictures', 'lastUpdated': datetime.datetime(2015, 9, 14, 17, 20, 9), 'fresh': 8}",https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_SX677_AL_.jpg,"['Rajkumar Hirani', 'Abhijat Joshi', 'Vidhu Vinod Chopra (screenplay)']","['Hindi', 'English']",67.0
573a13caf29313caabd7cb05,The story of the Civil Rights Movement interstate busing protest campaign.,"['Documentary', 'History']",117.0,"['Raymond Arsenault', 'Genevieve Houghton', 'Gordon Carey', 'Derek Catsam']",1.0,Freedom Riders,"This is the story of more than four hundred Americans who participated in a bold and dangerous experiment designed to awaken the conscience of a complacent nation. These self-proclaimed, 'Freedom Riders' challenged the mores of a racially segregated society by performing a disarmingly simple act.",['USA'],2010-02-01,['Stanley Nelson'],,"{'wins': 4, 'nominations': 3, 'text': 'Won 3 Primetime Emmys. Another 1 win & 3 nominations.'}",2015-07-10 00:15:53.183000000,2010,"{'rating': 8.1, 'votes': 166, 'id': 1558952}",movie,"{'website': 'http://kingsofpastry.com/', 'viewer': {'rating': 3.7, 'numReviews': 1271, 'meter': 69}, 'dvd': datetime.datetime(2010, 10, 13, 0, 0), 'critic': {'rating': 7.1, 'numReviews': 33, 'meter': 91}, 'boxOffice': '$0.3M', 'rotten': 3, 'production': 'First Run Features', 'lastUpdated': datetime.datetime(2015, 8, 24, 18, 55, 25), 'fresh': 30}",,['Stanley Nelson'],['English'],
573a13c2f29313caabd687c9,"A biopic of Temple Grandin, an autistic woman who has become one of the top scientists in the humane livestock handling industry.","['Biography', 'Drama']",107.0,"['Claire Danes', 'Julia Ormond', 'David Strathairn', ""Catherine O'Hara""]",1.0,Temple Grandin,"Biopic of Temple Grandin, an autistic woman who overcame the limitations imposed on her by her condition to become a Ph.D. and expert in the field of animal husbandry. She developed an interest in cattle early in life while spending time at her Aunt and Uncle's ranch. She did not speak until age four and had difficulty right through high school, mostly in dealing with people. Her mother was very supportive as were some of her teachers. She is noted for creating her 'hug box', widely recognized today as a way of relieving stress in autistic children, and her humane design for the treatment of cattle in processing plants, which have been the subject of several books and won an award from PETA. Today, she is a professor at Colorado State University and well-known speaker on autism and animal handling.",['USA'],2010-02-06,['Mick Jackson'],TV-PG,"{'wins': 31, 'nominations': 27, 'text': 'Won 1 Golden Globe. Another 30 wins & 27 nominations.'}",2015-08-20 01:08:38.173000000,2010,"{'rating': 8.4, 'votes': 17765, 'id': 1278469}",movie,"{'viewer': {'rating': 4.4, 'numReviews': 4707, 'meter': 95}, 'dvd': datetime.datetime(2010, 8, 17, 0, 0), 'critic': {'rating': 8.5, 'numReviews': 6, 'meter': 100}, 'lastUpdated': datetime.datetime(2015, 8, 17, 19, 25, 34), 'rotten': 0, 'fresh': 6}",https://m.media-amazon.com/images/M/MV5BMjQwOTQ4NDk5OF5BMl5BanBnXkFtZTcwNzM0Mjk3Mw@@._V1_SY1000_SX677_AL_.jpg,"['Temple Grandin (based on the book: ""Emergence"")', 'Margaret Scariano (based on the book: ""Emergence"")', 'Temple Grandin (based on the book: ""Thinking in Pictures"")', 'Christopher Monger (screenplay)', 'Merritt Johnson (screenplay)']",['English'],
573a13bff29313caabd5f799,A U.S Marshal investigates the disappearance of a murderess who escaped from a hospital for the criminally insane.,"['Mystery', 'Thriller']",138.0,"['Leonardo DiCaprio', 'Mark Ruffalo', 'Ben Kingsley', 'Max von Sydow']",395.0,Shutter Island,"It's 1954, and up-and-coming U.S. marshal Teddy Daniels is assigned to investigate the disappearance of a patient from Boston's Shutter Island Ashecliffe Hospital. He's been pushing for an assignment on the island for personal reasons, but before long he wonders whether he hasn't been brought there as part of a twisted plot by hospital doctors whose radical treatments range from unethical to illegal to downright sinister. Teddy's shrewd investigating skills soon provide a promising lead, but the hospital refuses him access to records he suspects would break the case wide open. As a hurricane cuts off communication with the mainland, more dangerous criminals ""escape"" in the confusion, and the puzzling, improbable clues multiply, Teddy begins to doubt everything - his memory, his partner, even his own sanity.",['USA'],2010-02-19,['Martin Scorsese'],R,"{'wins': 7, 'nominations': 53, 'text': '7 wins & 53 nominations.'}",2015-08-31 00:01:13.263000000,2010,"{'rating': 8.1, 'votes': 679494, 'id': 1130884}",movie,"{'website': 'http://www.shutterisland.com/', 'viewer': {'rating': 3.3, 'numReviews': 2370270, 'meter': 76}, 'dvd': datetime.datetime(2010, 6, 8, 0, 0), 'critic': {'rating': 6.6, 'numReviews': 241, 'meter': 68}, 'boxOffice': '$125.0M', 'consensus': ""It may not rank with Scorsese's best work, but Shutter Island's gleefully unapologetic genre thrills represent the director at his most unrestrained."", 'rotten': 76, 'production': 'Paramount Studios', 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 22, 7), 'fresh': 165}",https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY1000_SX677_AL_.jpg,"['Laeta Kalogridis (screenplay)', 'Dennis Lehane (novel)']","['English', 'German']",63.0
573a13aef29313caabd2c99e,The intertwined stories of three Marines during America's battle with the Japanese in the Pacific during World War II.,"['Action', 'Adventure', 'Drama']",52.0,"['James Badge Dale', 'Joseph Mazzello', 'Jon Seda', 'Sebastian Bertoli']",1.0,The Pacific,"The Pacific follows the lives of a U.S Marine Corps squad during the campaign within the Pacific against the Japanese Empire during WW2. Made by the creators of Band of Brothers, it follows a similar line of thought to outline the hardships of the common man during war. the Pacific is in parts a fast paced war series that can be enjoyed by action lovers whilst containing a more sensitive side when projecting the relationships (brotherhood) of Marines on the battlefield. where the Pacific takes a new direction from its ""older brother"" is in its depiction of the lives of soldiers who were picked to return home to increase the sales of war bonds, in doing this it also depicts the life cycle of returned soldiers from initial joy to the eventual feeling of regret and to a certain extent shame felt by soldiers wanting to return to the war in service of either their comrades or nation.",['USA'],2010-03-14,,TV-MA,"{'wins': 24, 'nominations': 32, 'text': 'Nominated for 1 Golden Globe. Another 23 wins & 32 nominations.'}",2015-09-16 11:04:50.053000000,2010,"{'rating': 8.3, 'votes': 60257, 'id': 374463}",series,,https://m.media-amazon.com/images/M/MV5BNmEwNmI1MjItNjNjYy00NDE5LWJiNTYtM2QxMTI5ZjllZTBhL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY1000_SX677_AL_.jpg,,['English'],
573a13bbf29313caabd52ff4,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.","['Animation', 'Adventure', 'Family']",98.0,"['Jay Baruchel', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera']",2.0,How to Train Your Dragon,"Long ago up North on the Island of Berk, the young Viking, Hiccup, wants to join his town's fight against the dragons that continually raid their town. However, his macho father and village leader, Stoik the Vast, will not allow his small, clumsy, but inventive son to do so. Regardless, Hiccup ventures out into battle and downs a mysterious Night Fury dragon with his invention, but can't bring himself to kill it. Instead, Hiccup and the dragon, whom he dubs Toothless, begin a friendship that would open up both their worlds as the observant boy learns that his people have misjudged the species. But even as the two each take flight in their own way, they find that they must fight the destructive ignorance plaguing their world.",['USA'],2010-03-26,"['Dean DeBlois', 'Chris Sanders']",PG,"{'wins': 32, 'nominations': 51, 'text': 'Nominated for 2 Oscars. Another 30 wins & 51 nominations.'}",2015-08-31 00:01:14.920000000,2010,"{'rating': 8.2, 'votes': 421636, 'id': 892769}",movie,"{'website': 'http://www.HowToTrainYourDragon.com/', 'viewer': {'rating': 4.2, 'numReviews': 307989, 'meter': 91}, 'dvd': datetime.datetime(2010, 10, 15, 0, 0), 'critic': {'rating': 7.9, 'numReviews': 200, 'meter': 98}, 'boxOffice': '$217.4M', 'consensus': 'Boasting dazzling animation, a script with surprising dramatic depth, and thrilling 3-D sequences, How to Train Your Dragon soars.', 'rotten': 4, 'production': 'Paramount/DWA', 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 8, 31), 'fresh': 196}",https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_SY1000_SX677_AL_.jpg,"['William Davies (screenplay)', 'Dean DeBlois (screenplay)', 'Chris Sanders (screenplay)', 'Cressida Cowell (book)']",['English'],74.0
573a13cbf29313caabd7ed37,"The story of how an eccentric French shop keeper and amateur film maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner. The film contains...","['Documentary', 'Comedy']",87.0,"['Banksy', 'Mr. Brainwash', 'Debora Guetta', 'Space Invader']",1.0,Exit Through the Gift Shop,"The story of how an eccentric French shop keeper and amateur film maker attempted to locate and befriend Banksy, only to have the artist turn the camera back on its owner. The film contains footage of Banksy, Shephard Fairey, Invader and many of the world's most infamous graffiti artists at work.",['UK'],2010-05-14,['Banksy'],R,"{'wins': 27, 'nominations': 23, 'text': 'Nominated for 1 Oscar. Another 26 wins & 23 nominations.'}",2015-08-26 00:55:46.883000000,2010,"{'rating': 8.1, 'votes': 45989, 'id': 1587707}",movie,,https://m.media-amazon.com/images/M/MV5BMjE2NTg1NDM4Ml5BMl5BanBnXkFtZTcwMzMxOTkyMw@@._V1_SY1000_SX677_AL_.jpg,,"['English', 'French']",85.0
573a13c3f29313caabd6a099,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,"['Drama', 'Mystery', 'Thriller']",129.0,"['Soledad Villamil', 'Ricardo Darèn', 'Carla Quevedo', 'Pablo Rago']",1.0,The Secret in Their Eyes,"In 1999, retired Argentinian federal justice agent Benjamèn Espèsito is writing a novel, using an old closed case as the source material. That case is the brutal rape and murder of Liliana Coloto. In addition to seeing the extreme grief of the victim's husband Ricardo Morales, Benjamèn, his assistant Pablo Sandoval, and newly hired department chief Irene Menèndez-Hastings were personally affected by the case as Benjamèn and Pablo tracked the killer, hence the reason why the unsatisfactory ending to the case has always bothered him. Despite the department already having two other suspects, Benjamèn and Pablo ultimately were certain that a man named Isidoro Gèmez is the real killer. Although he is aware that historical accuracy is not paramount for the novel, the process of revisiting the case is more an issue of closure for him. He tries to speak to the key players in the case, most specifically Irene, who still works in the justice department and who he has always been attracted to but never pursued due to the differences in their ages and social classes. The other issue is that Gèmez is still at large, no one aware if he is alive or dead. But as Pablo at the time mentioned that passion is one thing that cannot be changed in behavior, Benjamèn learns now that that premise still holds true.","['Argentina', 'Spain']",2010-05-21,['Juan Josè Campanella'],R,"{'wins': 52, 'nominations': 39, 'text': 'Won 1 Oscar. Another 51 wins & 39 nominations.'}",2015-09-16 08:12:36.423000000,2009,"{'rating': 8.2, 'votes': 112005, 'id': 1305806}",movie,"{'website': 'http://www.sonyclassics.com/thesecretintheireyes/', 'viewer': {'rating': 4.2, 'numReviews': 27308, 'meter': 93}, 'dvd': datetime.datetime(2010, 9, 21, 0, 0), 'critic': {'rating': 7.8, 'numReviews': 132, 'meter': 91}, 'boxOffice': '$6.4M', 'consensus': ""Unpredictable and rich with symbolism, this Argentinian murder mystery lives up to its Oscar with an engrossing plot, Juan Jose Campanella's assured direction, and mesmerizing performances from its cast."", 'rotten': 12, 'production': 'Sony Pictures Classics', 'lastUpdated': datetime.datetime(2015, 9, 17, 17, 13, 47), 'fresh': 120}",https://m.media-amazon.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_SY1000_SX677_AL_.jpg,"['Eduardo Sacheri', 'Juan Josè Campanella', 'Eduardo Sacheri (novel)']",['Spanish'],81.0
573a13ccf29313caabd835b2,Cable Raju is a slum dweller who works as a cable operator; Saroja is a prostitute; Ramulu is a debt-ridden weaver from Sircilla; Vivek Chakravarthy is an upcoming rock star; Raheemuddin ...,['Drama'],,"['Anushka Shetty', 'Manoj Kumar Manchu', 'Allu Arjun', 'Manoj Bajpayee']",,Vedam,Cable Raju is a slum dweller who works as a cable operator; Saroja is a prostitute; Ramulu is a debt-ridden weaver from Sircilla; Vivek Chakravarthy is an upcoming rock star; Raheemuddin Qureshi is a Muslim from Old Basti in Hyderabad. The stories of these five characters are interwoven into one.,['India'],2010-06-04,['Radha Krishna Jagarlamudi'],,"{'wins': 4, 'nominations': 1, 'text': '4 wins & 1 nomination.'}",2015-08-08 00:15:48.130000000,2010,"{'rating': 8.1, 'votes': 2184, 'id': 1649431}",movie,,,['Radha Krishna'],['Telugu'],
573a13b2f29313caabd3ac0d,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.","['Animation', 'Adventure', 'Comedy']",103.0,"['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Ned Beatty']",,Toy Story 3,"Woody, Buzz and the whole gang are back. As their owner Andy prepares to depart for college, his loyal toys find themselves in daycare where untamed tots with their sticky little fingers do not play nice. So, it's all for one and one for all as they join Barbie's counterpart Ken, a thespian hedgehog named Mr. Pricklepants and a pink, strawberry-scented teddy bear called Lots-o'-Huggin' Bear to plan their great escape.",['USA'],2010-06-18,['Lee Unkrich'],G,"{'wins': 63, 'nominations': 81, 'text': 'Won 2 Oscars. Another 61 wins & 81 nominations.'}",2015-08-22 00:01:13.297000000,2010,"{'rating': 8.4, 'votes': 474122, 'id': 435761}",movie,"{'website': 'http://www.disney.com/ToyStory', 'viewer': {'rating': 4.3, 'numReviews': 601167, 'meter': 89}, 'dvd': datetime.datetime(2010, 11, 2, 0, 0), 'critic': {'rating': 8.9, 'numReviews': 287, 'meter': 99}, 'boxOffice': '$415.0M', 'consensus': 'Deftly blending comedy, adventure, and honest emotion, Toy Story 3 is a rare second sequel that really works.', 'rotten': 4, 'production': 'Walt Disney Pictures', 'lastUpdated': datetime.datetime(2015, 9, 12, 18, 4, 37), 'fresh': 283}",https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SY1000_SX677_AL_.jpg,"['John Lasseter (story)', 'Andrew Stanton (story)', 'Lee Unkrich (story)', 'Michael Arndt (screenplay)']","['English', 'Spanish']",92.0
573a13cbf29313caabd81549,The personifications of daytime and nighttime learn to get along.,"['Animation', 'Short']",6.0,['Wayne Dyer'],3.0,Day & Night,"When Day, a sunny fellow, encounters Night, a stranger of distinctly darker moods, sparks fly! Day and Night are frightened and suspicious of each other at first, and quickly get off on the wrong foot. But as they discover each other's unique qualities--and come to realize that each of them offers a different window onto the same world-the friendship helps both to gain a new perspective.",['USA'],2010-06-18,['Teddy Newton'],G,"{'wins': 4, 'nominations': 0, 'text': 'Nominated for 1 Oscar. Another 3 wins.'}",2015-08-09 00:20:18.227000000,2010,"{'rating': 8.2, 'votes': 9661, 'id': 1620446}",movie,,https://m.media-amazon.com/images/M/MV5BMTYyMTk1MjE3NF5BMl5BanBnXkFtZTgwMjkxMDgwMjE@._V1_SY1000_SX677_AL_.jpg,,['English'],
573a13c5f29313caabd6ee61,A thief who steals corporate secrets through use of dream-sharing technology is given the inverse task of planting an idea into the mind of a CEO.,"['Action', 'Mystery', 'Sci-Fi']",148.0,"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ellen Page', 'Tom Hardy']",1.0,Inception,"Dom Cobb is a skilled thief, the absolute best in the dangerous art of extraction, stealing valuable secrets from deep within the subconscious during the dream state, when the mind is at its most vulnerable. Cobb's rare ability has made him a coveted player in this treacherous new world of corporate espionage, but it has also made him an international fugitive and cost him everything he has ever loved. Now Cobb is being offered a chance at redemption. One last job could give him his life back but only if he can accomplish the impossible-inception. Instead of the perfect heist, Cobb and his team of specialists have to pull off the reverse: their task is not to steal an idea but to plant one. If they succeed, it could be the perfect crime. But no amount of careful planning or expertise can prepare the team for the dangerous enemy that seems to predict their every move. An enemy that only Cobb could have seen coming.","['USA', 'UK']",2010-07-16,['Christopher Nolan'],PG-13,"{'wins': 162, 'nominations': 172, 'text': 'Won 4 Oscars. Another 158 wins & 172 nominations.'}",2015-09-12 00:29:01.430000000,2010,"{'rating': 8.8, 'votes': 1294646, 'id': 1375666}",movie,"{'website': 'http://inceptionmovie.warnerbros.com/', 'viewer': {'rating': 4.2, 'numReviews': 561365, 'meter': 91}, 'dvd': datetime.datetime(2010, 12, 7, 0, 0), 'critic': {'rating': 8.1, 'numReviews': 326, 'meter': 86}, 'boxOffice': '$292.6M', 'consensus': 'Smart, innovative, and thrilling, Inception is that rare summer blockbuster that succeeds viscerally as well as intellectually.', 'rotten': 45, 'production': 'Warner Bros. Pictures', 'lastUpdated': datetime.datetime(2015, 9, 12, 17, 13, 32), 'fresh': 281}",https://m.media-amazon.com/images/M/MV5BMjAxMzY3NjcxNF5BMl5BanBnXkFtZTcwNTI5OTM0Mw@@._V1_SY1000_SX677_AL_.jpg,['Christopher Nolan'],"['English', 'Japanese', 'French']",74.0
573a13ccf29313caabd82adc,"Expelled from his school, a 16-year old boy returns home to his abusive and oppressive father.",['Drama'],134.0,"['Rajat Barmecha', 'Sanjay Gandhi', 'Ronit Roy', 'Manjot Singh']",4.0,Udaan,"After being abandoned for eight straight years in boarding school, Rohan returns to the small industrial town of Jamshedpur and finds himself closeted with an authoritarian father and a younger half brother who he didn't even know existed. Forced to work in his father's steel factory and study engineering against his wishes, he strives to forge his own life out of his given circumstances and pursue his dream of being a writer.",['India'],2010-07-16,['Vikramaditya Motwane'],NOT RATED,"{'wins': 13, 'nominations': 21, 'text': '13 wins & 21 nominations.'}",2015-09-12 00:27:30.903000000,2010,"{'rating': 8.4, 'votes': 24626, 'id': 1639426}",movie,,https://m.media-amazon.com/images/M/MV5BNzgxMzExMzUwNV5BMl5BanBnXkFtZTcwMDc2MjUwNA@@._V1_SY1000_SX677_AL_.jpg,"['Vikramaditya Motwane', 'Anurag Kashyap', ""Satyanshu Singh (Rohan's poems and stories)"", ""Devanshu Singh (Rohan's poems and stories)""]","['Hindi', 'English']",
573a13cef29313caabd860fc,"The arrival of a new student in school changes Leonardo's life. This 15 year-old blind teenager has to deal with the jealousy of his friend Giovana while figuring out the new feelings he's having towards his new friend, Gabriel.","['Short', 'Drama']",17.0,"['Tess Amorim', 'Fabio Audi', 'Ghilherme Lobo', 'Jèlio Machado']",,I Don't Want to Go Back Alone,"The arrival of a new student in school changes Leonardo's life. This 15 year-old blind teenager has to deal with the jealousy of his friend Giovana while figuring out the new feelings he's having towards his new friend, Gabriel.",['Brazil'],2010-07-18,['Daniel Ribeiro'],,"{'wins': 19, 'nominations': 2, 'text': '19 wins & 2 nominations.'}",2015-07-30 00:11:30.800000000,2010,"{'rating': 8.4, 'votes': 2981, 'id': 1687221}",movie,"{'website': 'http://www.youtube.com/user/lifeinaday', 'viewer': {'rating': 3.9, 'numReviews': 15622, 'meter': 79}, 'dvd': datetime.datetime(2011, 11, 8, 0, 0), 'critic': {'rating': 7.0, 'numReviews': 75, 'meter': 80}, 'boxOffice': '$0.2M', 'rotten': 15, 'production': 'National Geographic Entertainment', 'lastUpdated': datetime.datetime(2015, 8, 18, 19, 32, 19), 'fresh': 60}",https://m.media-amazon.com/images/M/MV5BMjE1NjgyNjYyM15BMl5BanBnXkFtZTgwODk2MzYwNDE@._V1_SY1000_SX677_AL_.jpg,['Daniel Ribeiro'],['Portuguese'],
573a13c7f29313caabd748e6,"Set against a backdrop of war, religious strife and power struggles which tears lives and families apart.","['Drama', 'History', 'Romance']",60.0,"['Ian McShane', 'Matthew Macfadyen', 'Eddie Redmayne', 'Hayley Atwell']",2.0,The Pillars of the Earth,"The Pillars of the Earth is set against a backdrop of war, religious strife and power struggles which tears lives and families apart. In that time, there rises a magnificent Cathedral in Kingsbridge. Against the backdrop, love-stories entwine: Tom, the master builder, Aliena, the noblewoman, the sadistic Lord William, Philip, the prior of Kingsbridge, Jack, the artist in stone work and Ellen, the woman from the forest who casts a curse. At once, this is a sensuous and enduring love story and an epic that shines with the fierce spirit of a passionate age. Follett masterfully weaves these stories through political turmoil of 12th century England, creating a relevant and viable world for today's audience and for generations to come.","['Germany', 'Canada', 'UK']",2010-07-23,,TV-MA,"{'wins': 7, 'nominations': 18, 'text': 'Nominated for 3 Golden Globes. Another 4 wins & 18 nominations.'}",2015-09-15 05:15:46.230000000,2010,"{'rating': 8.2, 'votes': 20130, 'id': 1453159}",series,"{'viewer': {'rating': 3.5, 'numReviews': 9, 'meter': 50}, 'lastUpdated': datetime.datetime(2015, 9, 16, 18, 15, 24)}",https://m.media-amazon.com/images/M/MV5BMTg3NDgwNjQ4MV5BMl5BanBnXkFtZTcwMzU5MjI2Mw@@._V1_SY1000_SX677_AL_.jpg,,['English'],
